sign,stock,fire_date,score,corr_mode,q,r_k3,mfe_03,mae_03,baseline_r,cut_θ-1,cut_θ-2,cut_θ-3,policy_r_θ-1,policy_r_θ-2,policy_r_θ-3
rev_nlo,1925.T,2024-04-26,0.286804,mid,Q1,-0.001591,0.014091,-0.005909,-0.105993,0,0,0,-0.105993,-0.105993,-0.105993
rev_nlo,1925.T,2024-10-09,0.261008,high,Q1,-0.016262,0.002602,-0.019297,0.026670,1,0,0,-0.008022,0.026670,0.026670
div_gap,1925.T,2025-11-07,0.093191,low,Q1,-0.012148,0.033315,-0.017854,-0.020615,1,0,0,0.006258,-0.020615,-0.020615
div_gap,1925.T,2025-11-14,0.466964,low,Q4,-0.015717,0.001704,-0.018178,0.028214,1,0,0,-0.015717,0.028214,0.028214
div_gap,1928.T,2022-06-10,0.379613,low,Q4,-0.003617,0.011276,-0.015319,0.007238,0,0,0,0.007238,0.007238,0.007238
div_gap,1928.T,2022-09-01,0.524232,low,Q4,-0.018688,-0.013121,-0.028827,-0.048366,1,0,0,-0.017495,-0.048366,-0.048366
div_gap,1928.T,2022-12-12,0.106532,low,Q1,0.008517,0.016618,0.001662,0.068896,0,0,0,0.068896,0.068896,0.068896
div_gap,1928.T,2023-01-19,0.140060,mid,Q2,0.031147,0.034035,0.006188,0.068991,0,0,0,0.068991,0.068991,0.068991
rev_nlo,1928.T,2022-09-14,0.305649,low,Q1,0.005257,0.023655,0.000809,-0.000000,0,0,0,-0.000000,-0.000000,-0.000000
rev_nlo,1928.T,2022-10-11,0.331455,high,Q1,0.007552,0.018167,-0.002654,-0.011635,0,0,0,-0.011635,-0.011635,-0.011635
div_gap,1928.T,2024-01-04,0.213411,mid,Q3,0.037223,0.041602,0.013450,0.081658,0,0,0,0.081658,0.081658,0.081658
div_gap,1928.T,2024-02-29,0.151771,mid,Q2,0.032132,0.034234,-0.000601,0.069441,0,0,0,0.069441,0.069441,0.069441
rev_nlo,1928.T,2023-07-20,0.318663,mid,Q1,0.001712,0.009760,-0.005137,0.088452,0,0,0,0.088452,0.088452,0.088452
rev_nlo,1928.T,2023-10-12,0.591880,high,Q3,0.000176,0.011098,-0.011097,0.081205,0,0,0,0.081205,0.081205,0.081205
div_gap,1928.T,2024-04-03,0.157197,high,Q2,0.003693,0.009375,-0.020455,0.027557,0,0,0,0.027557,0.027557,0.027557
div_gap,1928.T,2024-04-19,0.138657,high,Q2,0.064182,0.090802,0.015084,0.045681,0,0,0,0.045681,0.045681,0.045681
div_gap,1928.T,2024-04-25,0.432107,high,Q4,0.027747,0.031390,0.007007,-0.018217,0,0,0,-0.018217,-0.018217,-0.018217
rev_nlo,1928.T,2024-04-26,0.416764,high,Q2,0.021064,0.028271,-0.004157,-0.022450,0,0,0,-0.022450,-0.022450,-0.022450
rev_nlo,1928.T,2024-08-13,0.637322,high,Q4,0.023557,0.056831,0.019435,0.122203,0,0,0,0.122203,0.122203,0.122203
rev_nlo,1928.T,2024-10-09,0.334027,high,Q1,-0.003123,0.013535,-0.016137,-0.057002,0,0,0,-0.057002,-0.057002,-0.057002
div_gap,1963.T,2022-08-22,0.119898,low,Q1,0.031029,0.052259,0.017420,-0.073489,0,0,0,-0.073489,-0.073489,-0.073489
div_gap,1963.T,2022-10-20,0.248278,high,Q3,0.046253,0.053279,-0.003513,-0.009368,0,0,0,-0.009368,-0.009368,-0.009368
div_gap,1963.T,2022-11-04,0.308602,high,Q4,-0.014158,0.017305,-0.037756,-0.113704,1,0,0,0.006817,-0.113704,-0.113704
div_gap,1963.T,2023-02-09,0.109008,high,Q1,0.035521,0.051776,-0.001806,0.041444,0,0,0,0.041444,0.041444,0.041444
rev_nlo,1963.T,2022-06-27,0.674794,mid,Q4,-0.024719,0.028090,-0.055618,0.074719,1,1,0,-0.006742,-0.006742,0.074719
rev_nlo,1963.T,2022-09-14,0.619916,low,Q4,-0.024157,0.000503,-0.029693,-0.104356,1,1,0,-0.029693,-0.029693,-0.104356
rev_nlo,1963.T,2022-10-11,0.456933,high,Q2,-0.019395,-0.005704,-0.045066,0.003993,1,0,0,-0.013120,0.003993,0.003993
rev_nlo,1963.T,2023-01-12,0.483108,high,Q2,0.020196,0.022032,-0.027540,0.033048,0,0,0,0.033048,0.033048,0.033048
div_gap,1963.T,2023-09-28,0.296684,mid,Q4,-0.110101,0.000957,-0.110101,-0.144151,1,1,1,-0.118478,-0.118478,-0.118478
div_gap,1963.T,2023-10-16,0.275947,mid,Q3,-0.038008,0.007602,-0.045872,-0.176671,1,1,1,-0.019659,-0.019659,-0.019659
div_gap,1963.T,2023-11-22,0.094744,low,Q1,-0.028986,0.006667,-0.033333,-0.017391,1,1,0,-0.034783,-0.034783,-0.017391
div_gap,1963.T,2024-01-04,0.105783,high,Q1,0.052108,0.061747,0.010241,-0.164998,0,0,0,-0.164998,-0.164998,-0.164998
div_gap,1963.T,2024-02-14,0.156813,mid,Q2,-0.010962,0.009547,-0.027935,0.143705,1,0,0,-0.016973,0.143705,0.143705
rev_nlo,1963.T,2023-07-20,0.366588,mid,Q2,0.018020,0.033429,0.004701,0.110190,0,0,0,0.110190,0.110190,0.110190
rev_nlo,1963.T,2023-10-12,0.746000,high,Q4,-0.032547,0.000513,-0.043055,-0.154348,1,1,1,-0.062532,-0.062532,-0.062532
rev_nlo,1963.T,2023-11-07,0.317691,high,Q1,-0.153369,0.000270,-0.158491,-0.154238,0,0,0,-0.154238,-0.154238,-0.154238
div_gap,1963.T,2024-07-30,0.134170,mid,Q2,-0.231194,-0.009724,-0.231194,-0.086078,0,0,0,-0.086078,-0.086078,-0.086078
div_gap,1963.T,2024-08-26,0.163828,high,Q2,0.019939,0.030291,0.006135,-0.024157,0,0,0,-0.024157,-0.024157,-0.024157
rev_nlo,1963.T,2024-04-26,0.385998,mid,Q2,-0.090245,-0.068348,-0.110153,-0.101305,0,0,0,-0.101305,-0.101305,-0.101305
rev_nlo,1963.T,2024-08-13,0.660269,high,Q4,0.030242,0.047581,0.010887,0.062500,0,0,0,0.062500,0.062500,0.062500
rev_nlo,1963.T,2024-09-17,0.510850,high,Q3,0.005724,0.024939,0.004088,0.042518,0,0,0,0.042518,0.042518,0.042518
div_gap,1963.T,2025-05-15,0.387863,high,Q4,0.001303,0.019548,-0.020851,0.084274,0,0,0,0.084274,0.084274,0.084274
div_gap,1963.T,2025-11-18,0.507672,low,Q4,0.048229,0.054223,-0.002180,0.168370,0,0,0,0.168370,0.168370,0.168370
div_gap,1963.T,2026-03-03,0.226648,mid,Q3,-0.086678,0.014557,-0.116674,0.182987,1,1,1,-0.064623,-0.064623,-0.064623
rev_nlo,1963.T,2025-11-27,0.714938,low,Q4,-0.027365,0.030818,-0.034538,0.132306,1,1,0,-0.031881,-0.031881,0.132306
div_gap,2002.T,2022-10-20,0.446710,mid,Q4,0.022886,0.024793,-0.024793,-0.020979,0,0,0,-0.020979,-0.020979,-0.020979
rev_nlo,2002.T,2022-09-14,0.464531,high,Q2,-0.035618,-0.020161,-0.041666,0.104673,1,1,1,-0.035618,-0.035618,-0.035618
rev_nlo,2002.T,2022-10-11,0.318300,mid,Q1,0.010007,0.026017,0.002001,0.112129,0,0,0,0.112129,0.112129,0.112129
rev_nlo,2002.T,2023-01-12,0.346078,low,Q2,0.013854,0.019521,-0.008816,-0.018262,0,0,0,-0.018262,-0.018262,-0.018262
div_gap,2002.T,2023-04-06,0.127986,low,Q1,-0.010599,-0.002494,-0.018080,0.063872,1,0,0,-0.008728,0.063872,0.063872
div_gap,2002.T,2023-07-28,0.679119,low,Q4,-0.015398,0.005879,-0.020997,0.090663,1,0,0,-0.022956,0.090663,0.090663
div_gap,2002.T,2023-10-30,0.529511,low,Q4,0.034903,0.095338,0.023425,0.061127,0,0,0,0.061127,0.061127,0.061127
div_gap,2002.T,2024-01-31,0.440817,low,Q4,0.015271,0.018373,-0.015987,-0.005734,0,0,0,-0.005734,-0.005734,-0.005734
div_gap,2002.T,2024-02-01,0.325514,low,Q4,-0.012772,0.009461,-0.023179,0.002306,1,0,0,-0.005676,0.002306,0.002306
div_gap,2002.T,2024-03-12,0.148798,low,Q2,0.050679,0.064015,0.020369,0.085781,0,0,0,0.085781,0.085781,0.085781
rev_nlo,2002.T,2023-07-20,0.262227,low,Q1,0.013852,0.028294,0.002063,0.115831,0,0,0,0.115831,0.115831,0.115831
rev_nlo,2002.T,2023-10-12,0.424544,high,Q2,-0.024018,-0.003275,-0.034935,0.087160,1,1,0,-0.030022,-0.030022,0.087160
rev_nlo,2002.T,2023-11-07,0.700200,low,Q4,-0.000000,0.005021,-0.042218,-0.059551,0,0,0,-0.059551,-0.059551,-0.059551
div_gap,2002.T,2024-04-18,0.075377,mid,Q1,0.023990,0.035101,0.006061,-0.132157,0,0,0,-0.132157,-0.132157,-0.132157
div_gap,2002.T,2024-07-18,0.228690,low,Q3,-0.044745,-0.005031,-0.044745,-0.083838,1,1,1,-0.046333,-0.046333,-0.046333
div_gap,2002.T,2024-07-30,0.100671,low,Q1,-0.083198,0.060434,-0.086721,-0.072082,0,0,0,-0.072082,-0.072082,-0.072082
div_gap,2002.T,2024-08-01,0.409523,low,Q4,-0.022985,0.004327,-0.088697,-0.083809,0,0,0,-0.083809,-0.083809,-0.083809
rev_nlo,2002.T,2024-04-26,0.399045,mid,Q2,-0.001696,0.015988,-0.011870,-0.119745,0,0,0,-0.119745,-0.119745,-0.119745
rev_nlo,2002.T,2024-10-09,0.319127,mid,Q1,-0.009098,0.004411,-0.009926,0.012131,0,0,0,0.012131,0.012131,0.012131
div_gap,2002.T,2025-04-04,0.226958,low,Q3,0.078261,0.078261,0.012594,0.047360,0,0,0,0.047360,0.047360,0.047360
div_gap,2002.T,2025-09-29,0.072406,low,Q1,-0.018346,-0.007941,-0.027656,-0.054851,1,0,0,0.001917,-0.054851,-0.054851
div_gap,2002.T,2025-11-07,0.089880,mid,Q1,0.007212,0.014147,-0.013592,0.062691,0,0,0,0.062691,0.062691,0.062691
div_gap,2002.T,2025-11-14,0.310600,mid,Q4,-0.002466,0.016986,-0.002740,0.093710,0,0,0,0.093710,0.093710,0.093710
div_gap,2002.T,2025-11-21,0.339362,mid,Q4,0.008885,0.016424,-0.000539,0.092095,0,0,0,0.092095,0.092095,0.092095
div_gap,2002.T,2025-12-15,0.155378,low,Q2,0.020945,0.027927,0.005371,0.105652,0,0,0,0.105652,0.105652,0.105652
div_gap,2002.T,2026-01-15,0.099899,low,Q1,0.033419,0.060154,0.011825,0.053512,0,0,0,0.053512,0.053512,0.053512
rev_nlo,2002.T,2025-11-27,0.368605,mid,Q2,-0.015771,0.002673,-0.015771,0.091431,1,0,0,-0.017375,0.091431,0.091431
div_gap,2269.T,2022-05-10,0.201551,mid,Q3,0.009160,0.019847,-0.013740,-0.041899,0,0,0,-0.041899,-0.041899,-0.041899
div_gap,2269.T,2022-07-25,0.282740,low,Q3,-0.018362,-0.004237,-0.022599,-0.105932,1,0,0,-0.025424,-0.105932,-0.105932
div_gap,2269.T,2022-08-18,0.231998,low,Q3,-0.014749,0.004425,-0.017699,-0.061279,1,0,0,-0.013274,-0.061279,-0.061279
div_gap,2269.T,2022-09-22,0.187654,mid,Q3,0.031156,0.032764,0.003175,0.053555,0,0,0,0.053555,0.053555,0.053555
div_gap,2269.T,2022-09-30,0.161233,mid,Q2,-0.001565,0.014085,-0.003130,-0.038610,0,0,0,-0.038610,-0.038610,-0.038610
rev_nlo,2269.T,2022-09-14,0.465397,high,Q2,0.001582,0.018987,0.000000,0.040721,0,0,0,0.040721,0.040721,0.040721
div_gap,2269.T,2023-06-06,0.145602,mid,Q2,0.000621,0.011491,-0.005279,0.022360,0,0,0,0.022360,0.022360,0.022360
div_gap,2269.T,2023-09-19,0.099902,low,Q1,-0.013655,-0.001339,-0.025167,-0.074407,1,0,0,-0.012316,-0.074407,-0.074407
div_gap,2269.T,2023-09-27,0.128071,low,Q1,-0.004303,0.005379,-0.011297,-0.087820,0,0,0,-0.087820,-0.087820,-0.087820
div_gap,2269.T,2023-12-08,0.110834,mid,Q1,-0.005271,0.003514,-0.017277,-0.000878,0,0,0,-0.000878,-0.000878,-0.000878
div_gap,2269.T,2024-01-04,0.157247,low,Q2,0.015988,0.034012,-0.003198,-0.032267,0,0,0,-0.032267,-0.032267,-0.032267
div_gap,2269.T,2024-04-25,0.138853,low,Q2,0.012554,0.017689,-0.003424,0.074588,0,0,0,0.074588,0.074588,0.074588
div_gap,2269.T,2024-08-19,0.083359,mid,Q1,0.042213,0.049491,0.007569,0.048324,0,0,0,0.048324,0.048324,0.048324
div_gap,2269.T,2024-08-29,0.118356,mid,Q1,0.012188,0.020222,-0.013573,-0.002776,0,0,0,-0.002776,-0.002776,-0.002776
div_gap,2269.T,2025-02-25,0.194908,low,Q3,-0.001618,0.013592,-0.010356,0.065308,0,0,0,0.065308,0.065308,0.065308
div_gap,2269.T,2025-04-04,0.406047,low,Q4,0.079975,0.079975,0.015743,0.064124,0,0,0,0.064124,0.064124,0.064124
div_gap,2269.T,2025-09-01,0.149783,low,Q2,0.021154,0.024038,0.003526,-0.034229,0,0,0,-0.034229,-0.034229,-0.034229
div_gap,2269.T,2025-10-17,0.127319,low,Q1,0.009603,0.015894,-0.001324,0.054225,0,0,0,0.054225,0.054225,0.054225
div_gap,2269.T,2025-11-07,0.093855,mid,Q1,0.018770,0.022007,-0.003560,0.074317,0,0,0,0.074317,0.074317,0.074317
div_gap,2269.T,2025-11-21,0.372949,high,Q4,0.070203,0.078780,0.028590,0.050905,0,0,0,0.050905,0.050905,0.050905
div_gap,2269.T,2025-12-15,0.282934,low,Q3,0.016944,0.025267,0.006540,0.112385,0,0,0,0.112385,0.112385,0.112385
div_gap,2269.T,2025-12-18,0.249081,low,Q3,0.029412,0.030588,-0.010294,0.112473,0,0,0,0.112473,0.112473,0.112473
div_gap,2269.T,2026-01-15,0.098510,low,Q1,0.030028,0.059773,0.014164,0.062979,0,0,0,0.062979,0.062979,0.062979
div_gap,2269.T,2026-01-19,0.278326,low,Q3,0.008493,0.019726,-0.013973,0.060908,0,0,0,0.060908,0.060908,0.060908
rev_nlo,2269.T,2025-11-27,0.475403,mid,Q3,-0.029762,0.001488,-0.043452,0.047694,1,1,0,-0.040179,-0.040179,0.047694
div_gap,2282.T,2022-08-02,0.122525,low,Q1,0.001250,0.008750,-0.016250,-0.073712,0,0,0,-0.073712,-0.073712,-0.073712
rev_nlo,2282.T,2022-09-14,0.380093,high,Q1,0.007742,0.012903,-0.001290,-0.059376,0,0,0,-0.059376,-0.059376,-0.059376
rev_nlo,2282.T,2022-10-11,0.402029,mid,Q3,-0.013624,0.008174,-0.021798,0.002725,1,0,0,-0.010899,0.002725,0.002725
div_gap,2282.T,2023-08-18,0.233982,low,Q3,0.022268,0.022268,0.002499,-0.028857,0,0,0,-0.028857,-0.028857,-0.028857
div_gap,2282.T,2023-10-20,0.227428,mid,Q3,0.019190,0.024339,-0.002808,0.076990,0,0,0,0.076990,0.076990,0.076990
div_gap,2282.T,2023-12-05,0.143876,low,Q2,0.022748,0.025000,0.005631,0.056080,0,0,0,0.056080,0.056080,0.056080
div_gap,2282.T,2024-01-31,0.145761,low,Q2,0.023715,0.066799,0.004546,0.042688,0,0,0,0.042688,0.042688,0.042688
div_gap,2282.T,2024-02-14,0.107189,low,Q1,-0.000380,0.009886,-0.007224,0.002268,0,0,0,0.002268,0.002268,0.002268
rev_nlo,2282.T,2023-10-12,0.395006,high,Q2,-0.021072,0.000458,-0.034356,0.043060,1,1,0,-0.025195,-0.025195,0.043060
div_gap,2282.T,2024-04-18,0.085072,high,Q1,0.006979,0.022102,0.000582,-0.094180,0,0,0,-0.094180,-0.094180,-0.094180
div_gap,2282.T,2024-07-18,0.193735,low,Q2,-0.018879,-0.003213,-0.024905,0.119455,1,0,0,-0.025909,0.119455,0.119455
div_gap,2282.T,2024-08-02,0.894600,mid,Q4,0.010379,0.031936,-0.033333,0.108138,0,0,0,0.108138,0.108138,0.108138
div_gap,2282.T,2024-08-19,0.097498,mid,Q1,0.019110,0.026180,0.008217,-0.004395,0,0,0,-0.004395,-0.004395,-0.004395
rev_nlo,2282.T,2024-10-09,0.265570,high,Q1,-0.008868,0.009623,-0.009811,-0.052733,0,0,0,-0.052733,-0.052733,-0.052733
div_gap,2282.T,2025-10-23,0.140203,low,Q2,-0.029081,0.008136,-0.029081,0.095929,1,1,0,-0.036005,-0.036005,0.095929
div_gap,2282.T,2025-11-07,0.274681,mid,Q3,0.009105,0.009105,-0.025493,0.024583,0,0,0,0.024583,0.024583,0.024583
div_gap,2282.T,2025-11-14,0.199742,mid,Q3,0.020775,0.043923,0.000445,0.047930,0,0,0,0.047930,0.047930,0.047930
div_gap,2282.T,2025-11-18,0.233951,mid,Q3,0.006233,0.017539,-0.003769,0.033483,0,0,0,0.033483,0.033483,0.033483
div_gap,2282.T,2025-11-21,0.505445,mid,Q4,-0.007473,0.015091,-0.007473,0.004024,0,0,0,0.004024,0.004024,0.004024
div_gap,2282.T,2025-12-18,0.199588,mid,Q3,-0.035578,-0.002928,-0.047145,0.011127,1,1,1,-0.032796,-0.032796,-0.032796
div_gap,2282.T,2026-01-19,0.291679,low,Q3,-0.016231,0.021030,-0.025970,-0.039802,1,0,0,-0.012562,-0.039802,-0.039802
div_gap,2282.T,2026-02-06,0.242863,mid,Q3,0.008677,0.010412,-0.015763,0.069322,0,0,0,0.069322,0.069322,0.069322
div_gap,2282.T,2026-02-13,0.208069,mid,Q3,-0.003286,-0.000429,-0.026429,0.029882,0,0,0,0.029882,0.029882,0.029882
rev_nlo,2282.T,2025-11-27,0.714938,mid,Q4,-0.013370,0.000000,-0.020845,-0.005750,1,0,0,-0.022283,-0.005750,-0.005750
div_gap,2413.T,2022-12-02,0.153963,high,Q2,-0.033963,-0.005501,-0.041617,-0.127481,1,1,1,-0.033963,-0.033963,-0.033963
rev_nlo,2413.T,2022-06-27,0.641389,high,Q4,-0.042246,0.016949,-0.044017,0.249535,1,1,1,-0.024538,-0.024538,-0.024538
rev_nlo,2413.T,2022-09-14,0.722676,high,Q4,-0.056391,-0.002653,-0.064131,0.026979,1,1,1,-0.071207,-0.071207,-0.071207
rev_nlo,2413.T,2022-10-11,0.605147,high,Q3,-0.006115,0.041830,-0.021771,0.000000,0,0,0,0.000000,0.000000,0.000000
rev_nlo,2413.T,2023-01-12,0.720776,high,Q4,0.016474,0.021966,-0.033223,-0.082372,0,0,0,-0.082372,-0.082372,-0.082372
div_gap,2413.T,2023-06-06,0.136225,mid,Q2,-0.013977,-0.004558,-0.048314,-0.085384,1,0,0,-0.001519,-0.085384,-0.085384
rev_nlo,2413.T,2023-10-12,0.394435,mid,Q2,-0.048017,-0.026381,-0.058455,-0.138734,1,1,1,-0.073069,-0.073069,-0.073069
rev_nlo,2413.T,2023-11-07,0.700200,high,Q4,-0.012721,0.031405,-0.016299,-0.162616,1,0,0,-0.006162,-0.162616,-0.162616
div_gap,2413.T,2024-07-30,0.248590,low,Q3,-0.196933,-0.022307,-0.214709,-0.162349,0,0,0,-0.162349,-0.162349,-0.162349
div_gap,2413.T,2024-08-19,0.067397,high,Q1,0.080377,0.116226,0.029811,0.316861,0,0,0,0.316861,0.316861,0.316861
div_gap,2413.T,2024-08-26,0.270902,high,Q3,-0.025268,0.016961,-0.036691,0.138110,1,1,0,-0.025268,-0.025268,0.138110
div_gap,2413.T,2024-11-28,0.066728,low,Q1,0.034162,0.046584,-0.002415,-0.020014,0,0,0,-0.020014,-0.020014,-0.020014
rev_nlo,2413.T,2024-04-26,0.587781,mid,Q4,-0.006140,-0.004678,-0.058480,-0.084503,0,0,0,-0.084503,-0.084503,-0.084503
rev_nlo,2413.T,2024-08-13,0.709404,high,Q4,0.099403,0.124147,-0.022184,0.358226,0,0,0,0.358226,0.358226,0.358226
rev_nlo,2413.T,2024-10-09,0.333009,high,Q1,-0.021727,0.010863,-0.025729,-0.238730,1,1,0,-0.008005,-0.008005,-0.238730
div_gap,2413.T,2025-04-21,0.250575,high,Q3,-0.036657,0.024993,-0.037490,0.240649,1,1,1,-0.021105,-0.021105,-0.021105
div_gap,2413.T,2025-09-03,0.067360,low,Q1,0.026339,0.057902,0.006313,-0.042882,0,0,0,-0.042882,-0.042882,-0.042882
div_gap,2413.T,2025-09-29,0.266453,low,Q3,-0.053205,-0.008379,-0.098869,-0.129710,1,1,1,-0.011311,-0.011311,-0.011311
div_gap,2413.T,2025-11-14,0.343119,low,Q4,-0.098061,-0.034394,-0.098061,-0.090636,0,0,0,-0.090636,-0.090636,-0.090636
div_gap,2413.T,2025-11-21,0.169030,low,Q2,-0.021640,0.014996,-0.027904,-0.225297,1,1,0,-0.028094,-0.028094,-0.225297
div_gap,2413.T,2026-01-28,0.259864,mid,Q3,0.023947,0.025263,-0.020789,-0.159062,0,0,0,-0.159062,-0.159062,-0.159062
div_gap,2413.T,2026-03-03,0.131062,mid,Q2,0.002440,0.027761,-0.032947,-0.074412,0,0,0,-0.074412,-0.074412,-0.074412
rev_nlo,2413.T,2025-11-27,0.714938,low,Q4,-0.071041,-0.003678,-0.075494,-0.229746,1,1,1,-0.089818,-0.089818,-0.089818
rev_nlo,2432.T,2022-06-27,0.412715,high,Q2,0.030006,0.056738,-0.008729,0.055647,0,0,0,0.055647,0.055647,0.055647
rev_nlo,2432.T,2022-09-14,0.410669,mid,Q3,-0.017544,0.002064,-0.038700,-0.073195,1,0,0,-0.026316,-0.073195,-0.073195
rev_nlo,2432.T,2022-10-11,0.341363,mid,Q2,0.020596,0.025474,-0.007046,-0.022222,0,0,0,-0.022222,-0.022222,-0.022222
rev_nlo,2432.T,2023-07-20,0.377596,mid,Q2,-0.009429,0.009714,-0.018571,-0.082638,0,0,0,-0.082638,-0.082638,-0.082638
rev_nlo,2432.T,2023-10-12,0.395159,high,Q2,-0.010613,-0.005135,-0.028415,-0.030127,1,0,0,-0.020883,-0.030127,-0.030127
div_gap,2432.T,2024-04-18,0.122978,mid,Q1,0.035877,0.035877,-0.018591,0.013699,0,0,0,0.013699,0.013699,0.013699
div_gap,2432.T,2024-09-05,0.245747,mid,Q3,-0.050823,-0.015570,-0.065511,0.246674,1,1,1,-0.033196,-0.033196,-0.033196
div_gap,2432.T,2024-11-28,0.071414,low,Q1,-0.009307,0.027723,-0.055842,0.243866,0,0,0,0.243866,0.243866,0.243866
div_gap,2432.T,2024-12-13,0.087795,low,Q1,0.037293,0.108997,0.003460,0.143303,0,0,0,0.143303,0.143303,0.143303
div_gap,2432.T,2025-01-08,0.139632,mid,Q2,-0.011146,-0.000531,-0.047948,0.203547,1,0,0,-0.021054,0.203547,0.203547
div_gap,2432.T,2025-02-28,0.463883,low,Q4,-0.081170,-0.062595,-0.119338,-0.001363,1,1,1,-0.096183,-0.096183,-0.096183
rev_nlo,2432.T,2024-04-26,0.332523,mid,Q1,0.006562,0.011250,-0.019687,0.004687,0,0,0,0.004687,0.004687,0.004687
rev_nlo,2432.T,2024-08-13,0.631368,high,Q4,0.068553,0.087421,-0.011950,0.121698,0,0,0,0.121698,0.121698,0.121698
div_gap,2432.T,2025-09-29,0.083410,mid,Q1,0.003036,0.014530,-0.012579,0.091097,0,0,0,0.091097,0.091097,0.091097
div_gap,2432.T,2026-01-15,0.070790,low,Q1,-0.006641,0.021484,-0.009570,0.070028,0,0,0,0.070028,0.070028,0.070028
rev_nlo,2432.T,2025-11-27,0.662075,low,Q4,-0.047010,-0.002474,-0.052784,0.037938,1,1,1,-0.050309,-0.050309,-0.050309
div_gap,2501.T,2022-04-27,0.724658,low,Q4,0.035081,0.039985,-0.003772,0.053360,0,0,0,0.053360,0.053360,0.053360
rev_nlo,2501.T,2023-01-12,0.522970,mid,Q4,-0.009772,-0.006515,-0.022801,0.079805,0,0,0,0.079805,0.079805,0.079805
div_gap,2501.T,2023-10-26,0.157308,mid,Q2,0.065600,0.066588,0.004742,0.103658,0,0,0,0.103658,0.103658,0.103658
div_gap,2501.T,2023-11-22,0.122671,low,Q1,-0.019814,0.010338,-0.031013,0.141358,1,0,0,-0.018780,0.141358,0.141358
div_gap,2501.T,2024-02-14,0.330705,low,Q4,-0.090061,-0.042191,-0.094794,-0.143777,1,1,1,-0.089250,-0.089250,-0.089250
rev_nlo,2501.T,2023-07-20,0.271148,low,Q1,0.016570,0.017951,0.004695,0.073573,0,0,0,0.073573,0.073573,0.073573
rev_nlo,2501.T,2023-11-07,0.270430,mid,Q1,0.078315,0.087920,-0.020872,0.092376,0,0,0,0.092376,0.092376,0.092376
div_gap,2501.T,2024-07-30,0.192544,low,Q2,-0.130729,0.014648,-0.136872,-0.083751,0,0,0,-0.083751,-0.083751,-0.083751
rev_nlo,2501.T,2024-04-26,0.414752,mid,Q3,-0.012740,-0.009599,-0.032461,-0.018674,1,0,0,-0.016928,-0.018674,-0.018674
rev_nlo,2501.T,2024-09-17,0.451816,low,Q3,0.015543,0.025993,-0.011102,0.060214,0,0,0,0.060214,0.060214,0.060214
rev_nlo,2501.T,2024-10-09,0.369571,mid,Q2,-0.034635,-0.002995,-0.034635,0.110584,1,1,1,-0.023568,-0.023568,-0.023568
div_gap,2501.T,2025-11-14,0.479136,low,Q4,-0.003106,0.009938,-0.021615,0.030468,0,0,0,0.030468,0.030468,0.030468
div_gap,2501.T,2025-11-21,0.418943,low,Q4,-0.001233,0.020466,-0.008753,0.074757,0,0,0,0.074757,0.074757,0.074757
div_gap,2501.T,2025-12-15,0.126505,mid,Q1,0.003096,0.013744,-0.013125,0.077650,0,0,0,0.077650,0.077650,0.077650
div_gap,2501.T,2025-12-18,0.127282,low,Q1,-0.000988,0.011975,-0.036173,-0.077420,0,0,0,-0.077420,-0.077420,-0.077420
div_gap,2501.T,2026-01-19,0.153316,low,Q2,0.036086,0.039450,-0.006728,-0.024465,0,0,0,-0.024465,-0.024465,-0.024465
rev_nlo,2501.T,2025-11-27,0.441549,low,Q3,-0.006872,0.006013,-0.035464,-0.013378,0,0,0,-0.013378,-0.013378,-0.013378
div_gap,2502.T,2022-04-15,0.202128,mid,Q3,0.032772,0.035241,-0.004938,-0.022896,0,0,0,-0.022896,-0.022896,-0.022896
div_gap,2502.T,2022-04-27,0.724658,mid,Q4,0.016228,0.039621,0.001686,-0.096887,0,0,0,-0.096887,-0.096887,-0.096887
div_gap,2502.T,2023-02-17,0.231396,low,Q3,0.004656,0.015026,-0.005079,0.057378,0,0,0,0.057378,0.057378,0.057378
rev_nlo,2502.T,2022-06-27,0.337736,mid,Q2,-0.002039,0.029218,-0.006796,0.098527,0,0,0,0.098527,0.098527,0.098527
rev_nlo,2502.T,2022-09-14,0.421150,mid,Q3,0.016945,0.038019,0.005214,-0.071182,0,0,0,-0.071182,-0.071182,-0.071182
rev_nlo,2502.T,2022-10-11,0.333897,high,Q1,0.012474,0.027951,-0.027951,0.002541,0,0,0,0.002541,0.002541,0.002541
rev_nlo,2502.T,2023-01-12,0.358837,high,Q1,0.020762,0.025159,-0.016365,0.059585,0,0,0,0.059585,0.059585,0.059585
div_gap,2502.T,2023-05-31,0.162825,low,Q2,0.026992,0.028841,-0.013866,0.048192,0,0,0,0.048192,0.048192,0.048192
div_gap,2502.T,2023-08-10,0.292459,mid,Q4,-0.034666,-0.010789,-0.046869,-0.019632,1,1,1,-0.044924,-0.044924,-0.044924
div_gap,2502.T,2023-12-05,0.109753,low,Q1,0.003104,0.022644,-0.007670,0.025866,0,0,0,0.025866,0.025866,0.025866
div_gap,2502.T,2024-01-26,0.144185,mid,Q2,0.004933,0.007674,-0.010415,0.012973,0,0,0,0.012973,0.012973,0.012973
rev_nlo,2502.T,2023-07-20,0.372527,mid,Q2,0.037743,0.044638,0.012157,0.075485,0,0,0,0.075485,0.075485,0.075485
